x,y,species cloglog values
404.0,404.0,0.13631086
405.0,405.0,0.016340502
406.0,406.0,0.044751294
407.0,407.0,0.23529445
408.0,408.0,0.6985583
409.0,409.0,0.51397055
410.0,410.0,0.27496982
411.0,411.0,0.0021882146
412.0,412.0,0.010817511
413.0,413.0,0.19180523
414.0,414.0,0.55298346
415.0,415.0,0.7289649
416.0,416.0,0.16156915
417.0,417.0,0.08904686
418.0,418.0,0.36926663
419.0,419.0,0.006401242
420.0,420.0,0.040500656
421.0,421.0,0.100574195
422.0,422.0,0.47927618
423.0,423.0,0.6304986
424.0,424.0,0.73183566
425.0,425.0,0.72276413
426.0,426.0,0.4599869
427.0,427.0,0.5866811
428.0,428.0,0.0020437462
429.0,429.0,0.56691307
430.0,430.0,0.3119227
431.0,431.0,0.6312995
432.0,432.0,0.71397865
433.0,433.0,0.21469462
434.0,434.0,0.69331527
435.0,435.0,6.408308E-4
436.0,436.0,0.4591636
437.0,437.0,0.2851167
438.0,438.0,0.6417235
439.0,439.0,0.5784093
440.0,440.0,0.34134114
441.0,441.0,0.67422694
442.0,442.0,0.09451501
443.0,443.0,0.7489107
444.0,444.0,0.2511277
445.0,445.0,0.5714383
446.0,446.0,0.6436311
447.0,447.0,0.34273776
448.0,448.0,0.46560994
449.0,449.0,0.592597
450.0,450.0,0.02310813
451.0,451.0,0.07776594
452.0,452.0,0.09610747
453.0,453.0,0.22887751
454.0,454.0,0.017856378
455.0,455.0,0.0012325536
456.0,456.0,0.027505105
457.0,457.0,0.67681116
458.0,458.0,0.075460196
459.0,459.0,0.001382313
460.0,460.0,0.19104889
461.0,461.0,0.034864455
462.0,462.0,0.64699394
463.0,463.0,0.4348609
464.0,464.0,0.16201554
465.0,465.0,0.0041041314
466.0,466.0,0.040244978
467.0,467.0,0.6399542
468.0,468.0,0.12088481
469.0,469.0,0.70602596
470.0,470.0,0.015422708
471.0,471.0,0.14563675
472.0,472.0,0.10991971
473.0,473.0,0.57240963
474.0,474.0,0.55731523
475.0,475.0,0.59173185
476.0,476.0,0.07036985
477.0,477.0,0.007817269
478.0,478.0,0.6436062
479.0,479.0,0.22343795
480.0,480.0,0.57725155
481.0,481.0,0.009923225
482.0,482.0,0.43750054
483.0,483.0,0.023883391
484.0,484.0,0.61991477
485.0,485.0,0.007904763
486.0,486.0,0.5616721
487.0,487.0,0.020839639
488.0,488.0,0.48628217
489.0,489.0,0.06043957
490.0,490.0,0.12477387
491.0,491.0,0.22651955
492.0,492.0,0.026547283
493.0,493.0,0.14339755
494.0,494.0,0.34853902
495.0,495.0,0.01654907
496.0,496.0,0.58783853
497.0,497.0,0.02608857
498.0,498.0,0.001115919
499.0,499.0,0.03349855
500.0,500.0,0.7067302
501.0,501.0,0.49131522
502.0,502.0,0.46038684
503.0,503.0,0.4695124
504.0,504.0,0.6722068
505.0,505.0,0.2917296
506.0,506.0,0.41706455
507.0,507.0,0.074298196
508.0,508.0,0.5732102
509.0,509.0,0.061757036
510.0,510.0,0.70473856
511.0,511.0,0.003977609
512.0,512.0,0.1268568
513.0,513.0,0.061081197
514.0,514.0,0.117665544
515.0,515.0,0.69952106
516.0,516.0,0.025802227
517.0,517.0,0.5861096
518.0,518.0,4.5008652E-4
519.0,519.0,0.015227762
520.0,520.0,0.2981803
521.0,521.0,0.119364895
522.0,522.0,0.54946804
523.0,523.0,0.08773239
524.0,524.0,0.403573
525.0,525.0,0.022892127
526.0,526.0,0.22211714
527.0,527.0,0.35475323
528.0,528.0,0.20222345
529.0,529.0,0.0065475698
530.0,530.0,0.5926355
531.0,531.0,0.7256293
532.0,532.0,0.72658706
533.0,533.0,0.47482195
534.0,534.0,0.49643558
535.0,535.0,0.41241896
536.0,536.0,0.017474419
537.0,537.0,0.557795
538.0,538.0,0.39349633
539.0,539.0,0.046416633
540.0,540.0,0.0017830175
541.0,541.0,7.1842957E-4
542.0,542.0,0.215353
543.0,543.0,0.010730561
544.0,544.0,0.74404377
545.0,545.0,0.10970321
546.0,546.0,0.45738322
547.0,547.0,0.09773953
548.0,548.0,0.0011985933
549.0,549.0,0.34896308
550.0,550.0,0.7663669
551.0,551.0,0.05974463
552.0,552.0,0.07799141
553.0,553.0,0.04282257
554.0,554.0,0.25694227
555.0,555.0,0.04253403
556.0,556.0,0.23133056
557.0,557.0,0.23023729
558.0,558.0,0.43979177
559.0,559.0,0.015144688
560.0,560.0,0.06801092
561.0,561.0,0.42285228
562.0,562.0,0.15456687
563.0,563.0,0.14241257
564.0,564.0,6.137214E-4
